time,station,waiting_passengers
19:09,AWE,13655
19:09,CAB,11987
19:09,CEN,11510
19:09,CHH,11984
19:09,CHW,13129
19:09,CIO,12726
19:09,CKT,12649
19:09,CSW,11994
19:09,DIH,10892
19:09,DIS,13172
19:09,ETS,12568
19:09,EXC,12424
19:09,FAN,12671
19:09,FOH,12095
19:09,FOT,12176
19:09,HAH,13162
19:09,HEO,12911
19:09,HFC,12893
19:09,HIK,12731
19:09,HKU,12844
19:09,HOK,12570
19:09,HOM,11997
19:09,HUH,10636
19:09,JOR,12020
19:09,KAT,12785
19:09,KET,12967
19:09,KOB,11984
19:09,KOT,10009
19:09,KOW,12928
19:09,KSR,12810
19:09,KWF,12683
19:09,KWH,12840
19:09,KWT,12249
19:09,LAK,10836
19:09,LAT,12169
19:09,LCK,11879
19:09,LET,12969
19:09,LHP,14156
19:09,LMC,13643
19:09,LOF,12016
19:09,LOP,13052
19:09,LOW,13659
19:09,MEF,10386
19:09,MKK,12186
19:09,MOK,9621
19:09,MOS,13284
19:09,NAC,11575
19:09,NOP,11446
19:09,NTK,12048
19:09,OCP,12564
19:09,OLY,13143
19:09,POA,13411
19:09,PRE,10104
19:09,QUB,11191
19:09,SHM,12600
19:09,SHS,12838
19:09,SHT,12313
19:09,SHW,12562
19:09,SIH,13295
19:09,SKM,11965
19:09,SKW,12761
19:09,SOH,13260
19:09,SSP,11905
19:09,STW,12697
19:09,SUN,13256
19:09,SUW,12539
19:09,SWH,12733
19:09,SYP,12894
19:09,TAK,12508
19:09,TAP,12297
19:09,TAW,10842
19:09,TIH,11963
19:09,TIK,11454
19:09,TIS,13062
19:09,TKO,12606
19:09,TKW,12572
19:09,TSH,12910
19:09,TST,11944
19:09,TSW,12981
19:09,TSY,12059
19:09,TUC,13468
19:09,TUM,13357
19:09,TWH,12925
19:09,TWO,12428
19:09,TWW,12324
19:09,UNI,12325
19:09,WAC,11824
19:09,WCH,12967
19:09,WHA,13071
19:09,WKS,13382
19:09,WTS,12073
19:09,YAT,10884
19:09,YMT,9775
19:09,YUL,12921
19:10,ADM,9899
19:10,AIR,13455
19:10,AUS,12650
19:10,AWE,13667
19:10,CAB,12000
19:10,CEN,11524
19:10,CHH,11990
19:10,CHW,13145
19:10,CIO,12738
19:10,CKT,12666
19:10,CSW,11995
19:10,DIH,10903
19:10,DIS,13184
19:10,ETS,12578
19:10,EXC,12433
19:10,FAN,12685
19:10,FOH,12093
19:10,FOT,12186
19:10,HAH,13176
19:10,HEO,12923
19:10,HFC,12905
19:10,HIK,12744
19:10,HKU,12855
19:10,HOK,12584
19:10,HOM,12009
19:10,HUH,10638
19:10,JOR,12038
19:10,KAT,12797
19:10,KET,12977
19:10,KOB,11998
19:10,KOT,10021
19:10,KOW,12932
19:10,KSR,12824
19:10,KWF,12688
19:10,KWH,12847
19:10,KWT,12263
19:10,LAK,10855
19:10,LAT,12171
19:10,LCK,11889
19:10,LET,12983
19:10,LHP,14176
19:10,LMC,13654
19:10,LOF,12023
19:10,LOP,13065
19:10,LOW,13663
19:10,MEF,10392
19:10,MKK,12194
19:10,MOK,9633
19:10,MOS,13286
19:10,NAC,11591
19:10,NOP,11457
19:10,NTK,12056
19:10,OCP,12577
19:10,OLY,13161
19:10,POA,13422
19:10,PRE,10102
19:10,QUB,11197
19:10,SHM,12613
19:10,SHS,12855
19:10,SHT,12327
19:10,SHW,12565
19:10,SIH,13300
19:10,SKM,11980
19:10,SKW,12768
19:10,SOH,13271
19:10,SSP,11916
19:10,STW,12702
19:10,SUN,13270
19:10,SUW,12549
19:10,SWH,12748
19:10,SYP,12914
19:10,TAK,12517
19:10,TAP,12311
19:10,TAW,10843
19:10,TIH,11972
19:10,TIK,11462
19:10,TIS,13074
19:10,TKO,12617
19:10,TKW,12579
19:10,TSH,12915
19:10,TST,11952
19:10,TSW,12995
19:10,TSY,12075
19:10,TUC,13479
19:10,TUM,13369
19:10,TWH,12940
19:10,TWO,12439
19:10,TWW,12331
19:10,UNI,12336
19:10,WAC,11834
19:10,WCH,12976
19:10,WHA,13092
19:10,WKS,13393
19:10,WTS,12078
19:10,YAT,10894
19:10,YMT,9776
19:10,YUL,12932
19:11,ADM,9909
19:11,AIR,13467
19:11,AUS,12655
19:11,AWE,13676
19:11,CAB,12006
19:11,CEN,11534
19:11,CHH,12003
19:11,CHW,13155
19:11,CIO,12745
19:11,CKT,12678
19:11,CSW,12004
19:11,DIH,10920
19:11,DIS,13199
19:11,ETS,12586
19:11,EXC,12448
19:11,FAN,12695
19:11,FOH,12113
19:11,FOT,12184
19:11,HAH,13181
19:11,HEO,12933
19:11,HFC,12913
19:11,HIK,12767
19:11,HKU,12866
19:11,HOK,12593
19:11,HOM,12022
19:11,HUH,10654
19:11,JOR,12042
19:11,KAT,12810
19:11,KET,12991
19:11,KOB,12011
19:11,KOT,10030
19:11,KOW,12938
19:11,KSR,12838
19:11,KWF,12708
19:11,KWH,12862
19:11,KWT,12275
19:11,LAK,10863
19:11,LAT,12188
19:11,LCK,11894
19:11,LET,12992
19:11,LHP,14192
19:11,LMC,13664
19:11,LOF,12029
19:11,LOP,13083
19:11,LOW,13674
19:11,MEF,10401
19:11,MKK,12208
19:11,MOK,9643
19:11,MOS,13298
19:11,NAC,11599
19:11,NOP,11469
19:11,NTK,12067
19:11,OCP,12591
19:11,OLY,13176
19:11,POA,13435
19:11,PRE,10113
19:11,QUB,11200
19:11,SHM,12629
19:11,SHS,12861
19:11,SHT,12340
19:11,SHW,12576
19:11,SIH,13313
19:11,SKM,11993
19:11,SKW,12778
19:11,SOH,13286
19:11,SSP,11920
19:11,STW,12722
19:11,SUN,13286
19:11,SUW,12561
19:11,SWH,12753
19:11,SYP,12924
19:11,TAK,12530
19:11,TAP,12320
19:11,TAW,10847
19:11,TIH,11979
19:11,TIK,11475
19:11,TIS,13091
19:11,TKO,12625
19:11,TKW,12591
19:11,TSH,12921
19:11,TST,11956
19:11,TSW,13005
19:11,TSY,12087
19:11,TUC,13492
19:11,TUM,13380
19:11,TWH,12953
19:11,TWO,12458
19:11,TWW,12344
19:11,UNI,12348
19:11,WAC,11848
19:11,WCH,12989
19:11,WHA,13097
19:11,WKS,13404
19:11,WTS,12098
19:11,YAT,10901
19:11,YMT,9784
19:11,YUL,12933
19:12,ADM,9925
19:12,AIR,13482
19:12,AUS,12662
19:12,AWE,13689
19:12,CAB,12018
19:12,CEN,11541
19:12,CHH,12012
19:12,CHW,13171
19:12,CIO,12752
19:12,CKT,12690
19:12,CSW,12014
19:12,DIH,10923
19:12,DIS,13210
19:12,ETS,12600
19:12,EXC,12456
19:12,FAN,12699
19:12,FOH,12128
19:12,FOT,12199
19:12,HAH,13198
19:12,HEO,12946
19:12,HFC,12921
19:12,HIK,12776
19:12,HKU,12880
19:12,HOK,12611
19:12,HOM,12032
19:12,HUH,10660
19:12,JOR,12046
19:12,KAT,12822
19:12,KET,12998
19:12,KOB,12021
19:12,KOT,10045
19:12,KOW,12946
19:12,KSR,12850
19:12,KWF,12722
19:12,KWH,12880
19:12,KWT,12288
19:12,LAK,10873
19:12,LAT,12202
19:12,LCK,11910
19:12,LET,13001
19:12,LHP,14203
19:12,LMC,13681
19:12,LOF,12031
19:12,LOP,13086
19:12,LOW,13679
19:12,MEF,10411
19:12,MKK,12216
19:12,MOK,9640
19:12,MOS,13311
19:12,NAC,11609
19:12,NOP,11475
19:12,NTK,12078
19:12,OCP,12598
19:12,OLY,13187
19:12,POA,13449
19:12,PRE,10121
19:12,QUB,11208
19:12,SHM,12640
19:12,SHS,12883
19:12,SHT,12355
19:12,SHW,12584
19:12,SIH,13328
19:12,SKM,11990
19:12,SKW,12788
19:12,SOH,13302
19:12,SSP,11928
19:12,STW,12734
19:12,SUN,13299
19:12,SUW,12574
19:12,SWH,12770
19:12,SYP,12935
19:12,TAK,12541
19:12,TAP,12327
19:12,TAW,10855
19:12,TIH,11986
19:12,TIK,11481
19:12,TIS,13106
19:12,TKO,12636
19:12,TKW,12594
19:12,TSH,12928
19:12,TST,11965
19:12,TSW,13024
19:12,TSY,12098
19:12,TUC,13502
19:12,TUM,13391
19:12,TWH,12964
19:12,TWO,12467
19:12,TWW,12355
19:12,UNI,12358
19:12,WAC,11860
19:12,WCH,13001
19:12,WHA,13120
19:12,WKS,13411
19:12,WTS,12112
19:12,YAT,10909
19:12,YMT,9798
19:12,YUL,12947
19:13,ADM,9927
19:13,AIR,13492
19:13,AUS,12674
19:13,AWE,13702
19:13,CAB,12026
19:13,CEN,11545
19:13,CHH,12014
19:13,CHW,13185
19:13,CIO,12759
19:13,CKT,12693
19:13,CSW,12022
19:13,DIH,10929
19:13,DIS,13218
19:13,ETS,12604
19:13,EXC,12468
19:13,FAN,12713
19:13,FOH,12133
19:13,FOT,12208
19:13,HAH,13210
19:13,HEO,12958
19:13,HFC,12932
19:13,HIK,12789
19:13,HKU,12890
19:13,HOK,12618
19:13,HOM,12044
19:13,HUH,10667
19:13,JOR,12059
19:13,KAT,12824
19:13,KET,13012
19:13,KOB,12034
19:13,KOT,10055
19:13,KOW,12956
19:13,KSR,12860
19:13,KWF,12728
19:13,KWH,12888
19:13,KWT,12295
19:13,LAK,10889
19:13,LAT,12219
19:13,LCK,11915
19:13,LET,13007
19:13,LHP,14222
19:13,LMC,13696
19:13,LOF,12047
19:13,LOP,13096
19:13,LOW,13696
19:13,MEF,10411
19:13,MKK,12227
19:13,MOK,9647
19:13,MOS,13324
19:13,NAC,11620
19:13,NOP,11486
19:13,NTK,12094
19:13,OCP,12616
19:13,OLY,13197
19:13,POA,13459
19:13,PRE,10131
19:13,QUB,11221
19:13,SHM,12656
19:13,SHS,12894
19:13,SHT,12367
19:13,SHW,12595
19:13,SIH,13343
19:13,SKM,12003
19:13,SKW,12805
19:13,SOH,13316
19:13,SSP,11942
19:13,STW,12743
19:13,SUN,13315
19:13,SUW,12591
19:13,SWH,12781
19:13,SYP,12947
19:13,TAK,12550
19:13,TAP,12342
19:13,TAW,10875
19:13,TIH,12002
19:13,TIK,11489
19:13,TIS,13123
19:13,TKO,12646
19:13,TKW,12604
19:13,TSH,12944
19:13,TST,11978
19:13,TSW,13034
19:13,TSY,12114
19:13,TUC,13509
19:13,TUM,13403
19:13,TWH,12983
19:13,TWO,12476
19:13,TWW,12364
19:13,UNI,12375
19:13,WAC,11869
19:13,WCH,13008
19:13,WHA,13133
19:13,WKS,13426
19:13,WTS,12123
19:13,YAT,10927
19:13,YMT,9807
19:13,YUL,12954
19:14,ADM,9931
19:14,AIR,13504
19:14,AUS,12687
19:14,AWE,13712
19:14,CAB,12037
19:14,CEN,11548
19:14,CHH,12031
19:14,CHW,13199
19:14,CIO,12774
19:14,CKT,12697
19:14,CSW,12033
19:14,DIH,10942
19:14,DIS,13231
19:14,ETS,12618
19:14,EXC,12483
19:14,FAN,12721
19:14,FOH,12150
19:14,FOT,12216
19:14,HAH,13221
19:14,HEO,12972
19:14,HFC,12941
19:14,HIK,12798
19:14,HKU,12908
19:14,HOK,12626
19:14,HOM,12055
19:14,HUH,10679
19:14,JOR,12070
19:14,KAT,12846
19:14,KET,13016
19:14,KOB,12046
19:14,KOT,10065
19:14,KOW,12969
19:14,KSR,12867
19:14,KWF,12744
19:14,KWH,12905
19:14,KWT,12307
19:14,LAK,10900
19:14,LAT,12225
19:14,LCK,11928
19:14,LET,13016
19:14,LHP,14226
19:14,LMC,13705
19:14,LOF,12060
19:14,LOP,13103
19:14,LOW,13710
19:14,MEF,10415
19:14,MKK,12233
19:14,MOK,9660
19:14,MOS,13341
19:14,NAC,11626
19:14,NOP,11491
19:14,NTK,12101
19:14,OCP,12622
19:14,OLY,13211
19:14,POA,13468
19:14,PRE,10138
19:14,QUB,11232
19:14,SHM,12672
19:14,SHS,12905
19:14,SHT,12373
19:14,SHW,12600
19:14,SIH,13358
19:14,SKM,12014
19:14,SKW,12815
19:14,SOH,13320
19:14,SSP,11953
19:14,STW,12759
19:14,SUN,13324
19:14,SUW,12602
19:14,SWH,12792
19:14,SYP,12960
19:14,TAK,12564
19:14,TAP,12356
19:14,TAW,10887
19:14,TIH,12018
19:14,TIK,11492
19:14,TIS,13136
19:14,TKO,12663
19:14,TKW,12619
19:14,TSH,12957
19:14,TST,11991
19:14,TSW,13039
19:14,TSY,12124
19:14,TUC,13515
19:14,TUM,13409
19:14,TWH,12993
19:14,TWO,12478
19:14,TWW,12379
19:14,UNI,12385
19:14,WAC,11876
19:14,WCH,13019
19:14,WHA,13137
19:14,WKS,13431
19:14,WTS,12126
19:14,YAT,10935
19:14,YMT,9810
19:14,YUL,12962
19:15,ADM,9939
19:15,AIR,13518
19:15,AUS,12697
19:15,AWE,13725
19:15,CAB,12048
19:15,CEN,11563
19:15,CHH,12032
19:15,CHW,13211
19:15,CIO,12777
19:15,CKT,12707
19:15,CSW,12042
19:15,DIH,10951
19:15,DIS,13243
19:15,ETS,12637
19:15,EXC,12487
19:15,FAN,12733
19:15,FOH,12157
19:15,FOT,12226
19:15,HAH,13232
19:15,HEO,12985
19:15,HFC,12950
19:15,HIK,12797
19:15,HKU,12922
19:15,HOK,12631
19:15,HOM,12060
19:15,HUH,10681
19:15,JOR,12084
19:15,KAT,12859
19:15,KET,13027
19:15,KOB,12059
19:15,KOT,10083
19:15,KOW,12984
19:15,KSR,12873
19:15,KWF,12756
19:15,KWH,12920
19:15,KWT,12319
19:15,LAK,10916
19:15,LAT,12234
19:15,LCK,11939
19:15,LET,13038
19:15,LHP,14236
19:15,LMC,13715
19:15,LOF,12066
19:15,LOP,13115
19:15,LOW,13724
19:15,MEF,10425
19:15,MKK,12243
19:15,MOK,9669
19:15,MOS,13346
19:15,NAC,11629
19:15,NOP,11503
19:15,NTK,12115
19:15,OCP,12632
19:15,OLY,13225
19:15,POA,13483
19:15,PRE,10138
19:15,QUB,11238
19:15,SHM,12680
19:15,SHS,12912
19:15,SHT,12384
19:15,SHW,12608
19:15,SIH,13367
19:15,SKM,12026
19:15,SKW,12828
19:15,SOH,13335
19:15,SSP,11965
19:15,STW,12771
19:15,SUN,13336
19:15,SUW,12609
19:15,SWH,12804
19:15,SYP,12975
19:15,TAK,12577
19:15,TAP,12363
19:15,TAW,10888
19:15,TIH,12036
19:15,TIK,11502
19:15,TIS,13146
19:15,TKO,12672
19:15,TKW,12630
19:15,TSH,12968
19:15,TST,11998
19:15,TSW,13046
19:15,TSY,12140
19:15,TUC,13524
19:15,TUM,13419
19:15,TWH,13009
19:15,TWO,12488
19:15,TWW,12388
19:15,UNI,12396
19:15,WAC,11889
19:15,WCH,13027
19:15,WHA,13149
19:15,WKS,13442
19:15,WTS,12130
19:15,YAT,10951
19:15,YMT,9807
19:15,YUL,12977
19:16,ADM,9949
19:16,AIR,13531
19:16,AUS,12705
19:16,AWE,13732
19:16,CAB,12053
19:16,CEN,11572
19:16,CHH,12042
19:16,CHW,13222
19:16,CIO,12792
19:16,CKT,12718
19:16,CSW,12051
19:16,DIH,10961
19:16,DIS,13253
19:16,ETS,12655
19:16,EXC,12499
19:16,FAN,12752
19:16,FOH,12165
19:16,FOT,12230
19:16,HAH,13244
19:16,HEO,12995
19:16,HFC,12957
19:16,HIK,12816
19:16,HKU,12942
19:16,HOK,12648
19:16,HOM,12075
19:16,HUH,10692
19:16,JOR,12096
19:16,KAT,12876
19:16,KET,13036
19:16,KOB,12073
19:16,KOT,10091
19:16,KOW,12993
19:16,KSR,12885
19:16,KWF,12766
19:16,KWH,12940
19:16,KWT,12328
19:16,LAK,10928
19:16,LAT,12243
19:16,LCK,11945
19:16,LET,13048
19:16,LHP,14245
19:16,LMC,13726
19:16,LOF,12079
19:16,LOP,13131
19:16,LOW,13734
19:16,MEF,10436
19:16,MKK,12257
19:16,MOK,9686
19:16,MOS,13356
19:16,NAC,11641
19:16,NOP,11517
19:16,NTK,12125
19:16,OCP,12642
19:16,OLY,13236
19:16,POA,13496
19:16,PRE,10156
19:16,QUB,11244
19:16,SHM,12691
19:16,SHS,12927
19:16,SHT,12394
19:16,SHW,12616
19:16,SIH,13381
19:16,SKM,12037
19:16,SKW,12841
19:16,SOH,13342
19:16,SSP,11968
19:16,STW,12781
19:16,SUN,13340
19:16,SUW,12615
19:16,SWH,12810
19:16,SYP,12985
19:16,TAK,12587
19:16,TAP,12375
19:16,TAW,10903
19:16,TIH,12046
19:16,TIK,11514
19:16,TIS,13158
19:16,TKO,12677
19:16,TKW,12641
19:16,TSH,12978
19:16,TST,11998
19:16,TSW,13061
19:16,TSY,12150
19:16,TUC,13538
19:16,TUM,13437
19:16,TWH,13020
19:16,TWO,12509
19:16,TWW,12397
19:16,UNI,12404
19:16,WAC,11903
19:16,WCH,13040
19:16,WHA,13163
19:16,WKS,13455
19:16,WTS,12144
19:16,YAT,10952
19:16,YMT,9819
19:16,YUL,12986
19:17,ADM,9965
19:17,AIR,13534
19:17,AUS,12713
19:17,AWE,13745
19:17,CAB,12068
19:17,CEN,11583
19:17,CHH,12059
19:17,CHW,13243
19:17,CIO,12801
19:17,CKT,12728
19:17,CSW,12069
19:17,DIH,10969
19:17,DIS,13261
19:17,ETS,12661
19:17,EXC,12519
19:17,FAN,12764
19:17,FOH,12175
19:17,FOT,12241
19:17,HAH,13251
19:17,HEO,13008
19:17,HFC,12970
19:17,HIK,12829
19:17,HKU,12950
19:17,HOK,12669
19:17,HOM,12078
19:17,HUH,10695
19:17,JOR,12108
19:17,KAT,12894
19:17,KET,13043
19:17,KOB,12079
19:17,KOT,10096
19:17,KOW,12998
19:17,KSR,12897
19:17,KWF,12777
19:17,KWH,12951
19:17,KWT,12341
19:17,LAK,10932
19:17,LAT,12253
19:17,LCK,11957
19:17,LET,13053
19:17,LHP,14260
19:17,LMC,13743
19:17,LOF,12082
19:17,LOP,13144
19:17,LOW,13744
19:17,MEF,10448
19:17,MKK,12269
19:17,MOK,9682
19:17,MOS,13365
19:17,NAC,11653
19:17,NOP,11527
19:17,NTK,12141
19:17,OCP,12656
19:17,OLY,13254
19:17,POA,13509
19:17,PRE,10161
19:17,QUB,11257
19:17,SHM,12699
19:17,SHS,12945
19:17,SHT,12403
19:17,SHW,12629
19:17,SIH,13393
19:17,SKM,12042
19:17,SKW,12853
19:17,SOH,13353
19:17,SSP,11977
19:17,STW,12787
19:17,SUN,13354
19:17,SUW,12627
19:17,SWH,12821
19:17,SYP,12998
19:17,TAK,12596
19:17,TAP,12386
19:17,TAW,10912
19:17,TIH,12050
19:17,TIK,11524
19:17,TIS,13175
19:17,TKO,12689
19:17,TKW,12649
19:17,TSH,12980
19:17,TST,12011
19:17,TSW,13078
19:17,TSY,12157
19:17,TUC,13550
19:17,TUM,13447
19:17,TWH,13029
19:17,TWO,12524
19:17,TWW,12401
19:17,UNI,12415
19:17,WAC,11919
19:17,WCH,13050
19:17,WHA,13173
19:17,WKS,13467
19:17,WTS,12151
19:17,YAT,10966
19:17,YMT,9831
19:17,YUL,13000
19:18,ADM,9974
19:18,AIR,13548
19:18,AUS,12724
19:18,AWE,13756
19:18,CAB,12078
19:18,CEN,11589
19:18,CHH,12069
19:18,CHW,13258
19:18,CIO,12802
19:18,CKT,12747
19:18,CSW,12078
19:18,DIH,10977
19:18,DIS,13272
19:18,ETS,12674
19:18,EXC,12530
19:18,FAN,12775
19:18,FOH,12186
19:18,FOT,12259
19:18,HAH,13263
19:18,HEO,13028
19:18,HFC,12988
19:18,HIK,12846
19:18,HKU,12964
19:18,HOK,12679
19:18,HOM,12090
19:18,HUH,10697
19:18,JOR,12121
19:18,KAT,12911
19:18,KET,13051
19:18,KOB,12087
19:18,KOT,10103
19:18,KOW,13005
19:18,KSR,12905
19:18,KWF,12790
19:18,KWH,12965
19:18,KWT,12354
19:18,LAK,10938
19:18,LAT,12267
19:18,LCK,11963
19:18,LET,13058
19:18,LHP,14272
19:18,LMC,13751
19:18,LOF,12093
19:18,LOP,13152
19:18,LOW,13756
19:18,MEF,10457
19:18,MKK,12281
19:18,MOK,9691
19:18,MOS,13373
19:18,NAC,11661
19:18,NOP,11533
19:18,NTK,12149
19:18,OCP,12666
19:18,OLY,13271
19:18,POA,13520
19:18,PRE,10172
19:18,QUB,11267
19:18,SHM,12711
19:18,SHS,12956
19:18,SHT,12412
19:18,SHW,12640
19:18,SIH,13402
19:18,SKM,12055
19:18,SKW,12862
19:18,SOH,13360
19:18,SSP,11983
19:18,STW,12799
19:18,SUN,13368
19:18,SUW,12635
19:18,SWH,12831
19:18,SYP,13001
19:18,TAK,12604
19:18,TAP,12399
19:18,TAW,10920
19:18,TIH,12061
19:18,TIK,11545
19:18,TIS,13184
19:18,TKO,12698
19:18,TKW,12665
19:18,TSH,12989
19:18,TST,12021
19:18,TSW,13086
19:18,TSY,12170
19:18,TUC,13567
19:18,TUM,13458
19:18,TWH,13048
19:18,TWO,12539
19:18,TWW,12410
19:18,UNI,12438
19:18,WAC,11927
19:18,WCH,13064
19:18,WHA,13190
19:18,WKS,13480
19:18,WTS,12165
19:18,YAT,10982
19:18,YMT,9842
19:18,YUL,13011
19:19,ADM,9982
19:19,AIR,13562
19:19,AUS,12733
19:19,AWE,13768
19:19,CAB,12091
19:19,CEN,11598
19:19,CHH,12078
19:19,CHW,13266
19:19,CIO,12812
19:19,CKT,12758
19:19,CSW,12081
19:19,DIH,10990
19:19,DIS,13277
19:19,ETS,12689
19:19,EXC,12544
19:19,FAN,12787
19:19,FOH,12202
19:19,FOT,12271
19:19,HAH,13274
19:19,HEO,13034
19:19,HFC,12999
19:19,HIK,12855
19:19,HKU,12976
19:19,HOK,12683
19:19,HOM,12098
19:19,HUH,10711
19:19,JOR,12136
19:19,KAT,12920
19:19,KET,13057
19:19,KOB,12102
19:19,KOT,10106
19:19,KOW,13018
19:19,KSR,12922
19:19,KWF,12800
19:19,KWH,12973
19:19,KWT,12359
19:19,LAK,10947
19:19,LAT,12281
19:19,LCK,11972
19:19,LET,13071
19:19,LHP,14282
19:19,LMC,13758
19:19,LOF,12108
19:19,LOP,13169
19:19,LOW,13756
19:19,MEF,10472
19:19,MKK,12284
19:19,MOK,9701
19:19,MOS,13388
19:19,NAC,11672
19:19,NOP,11535
19:19,NTK,12152
19:19,OCP,12672
19:19,OLY,13284
19:19,POA,13530
19:19,PRE,10172
19:19,QUB,11285
19:19,SHM,12718
19:19,SHS,12963
19:19,SHT,12422
19:19,SHW,12661
19:19,SIH,13415
19:19,SKM,12062
19:19,SKW,12885
19:19,SOH,13372
19:19,SSP,11994
19:19,STW,12816
19:19,SUN,13375
19:19,SUW,12647
19:19,SWH,12845
19:19,SYP,13007
19:19,TAK,12618
19:19,TAP,12410
19:19,TAW,10927
19:19,TIH,12074
19:19,TIK,11545
19:19,TIS,13195
19:19,TKO,12712
19:19,TKW,12671
19:19,TSH,12998
19:19,TST,12033
19:19,TSW,13094
19:19,TSY,12166
19:19,TUC,13584
19:19,TUM,13475
19:19,TWH,13067
19:19,TWO,12548
19:19,TWW,12418
19:19,UNI,12445
19:19,WAC,11941
19:19,WCH,13080
19:19,WHA,13196
19:19,WKS,13491
19:19,WTS,12169
19:19,YAT,10991
19:19,YMT,9855
19:19,YUL,13032
19:20,ADM,9989
19:20,AIR,13579
19:20,AUS,12751
19:20,AWE,13772
19:20,CAB,12108
19:20,CEN,11603
19:20,CHH,12086
19:20,CHW,13276
19:20,CIO,12818
19:20,CKT,12756
19:20,CSW,12093
19:20,DIH,11002
19:20,DIS,13295
19:20,ETS,12703
19:20,EXC,12546
19:20,FAN,12796
19:20,FOH,12202
19:20,FOT,12279
19:20,HAH,13287
19:20,HEO,13047
19:20,HFC,13011
19:20,HIK,12871
19:20,HKU,12985
19:20,HOK,12692
19:20,HOM,12109
19:20,HUH,10721
19:20,JOR,12154
19:20,KAT,12923
19:20,KET,13065
19:20,KOB,12111
19:20,KOT,10115
19:20,KOW,13026
19:20,KSR,12936
19:20,KWF,12810
19:20,KWH,12987
19:20,KWT,12368
19:20,LAK,10956
19:20,LAT,12285
19:20,LCK,11988
19:20,LET,13079
19:20,LHP,14296
19:20,LMC,13774
19:20,LOF,12121
19:20,LOP,13177
19:20,LOW,13770
19:20,MEF,10476
19:20,MKK,12295
19:20,MOK,9715
19:20,MOS,13402
19:20,NAC,11680
19:20,NOP,11548
19:20,NTK,12155
19:20,OCP,12690
19:20,OLY,13294
19:20,POA,13541
19:20,PRE,10172
19:20,QUB,11296
19:20,SHM,12727
19:20,SHS,12976
19:20,SHT,12434
19:20,SHW,12667
19:20,SIH,13433
19:20,SKM,12076
19:20,SKW,12896
19:20,SOH,13377
19:20,SSP,12012
19:20,STW,12827
19:20,SUN,13390
19:20,SUW,12661
19:20,SWH,12856
19:20,SYP,13014
19:20,TAK,12628
19:20,TAP,12420
19:20,TAW,10929
19:20,TIH,12090
19:20,TIK,11550
19:20,TIS,13199
19:20,TKO,12724
19:20,TKW,12679
19:20,TSH,13008
19:20,TST,12035
19:20,TSW,13112
19:20,TSY,12175
19:20,TUC,13599
19:20,TUM,13489
19:20,TWH,13081
19:20,TWO,12557
19:20,TWW,12426
19:20,UNI,12453
19:20,WAC,11957
19:20,WCH,13092
19:20,WHA,13212
19:20,WKS,13500
19:20,WTS,12176
19:20,YAT,11001
19:20,YMT,9850
19:20,YUL,13045
19:21,ADM,10001
19:21,AIR,13596
19:21,AUS,12764
19:21,AWE,13784
19:21,CAB,12109
19:21,CEN,11617
19:21,CHH,12095
19:21,CHW,13287
19:21,CIO,12833
19:21,CKT,12775
19:21,CSW,12102
19:21,DIH,11013
19:21,DIS,13311
19:21,ETS,12725
19:21,EXC,12557
19:21,FAN,12801
19:21,FOH,12220
19:21,FOT,12282
19:21,HAH,13293
19:21,HEO,13060
19:21,HFC,13028
19:21,HIK,12884
19:21,HKU,13000
19:21,HOK,12700
19:21,HOM,12123
19:21,HUH,10736
19:21,JOR,12168
19:21,KAT,12934
19:21,KET,13076
19:21,KOB,12125
19:21,KOT,10128
19:21,KOW,13034
19:21,KSR,12947
19:21,KWF,12824
19:21,KWH,12995
19:21,KWT,12381
19:21,LAK,10964
19:21,LAT,12297
19:21,LCK,11997
19:21,LET,13097
19:21,LHP,14307
19:21,LMC,13786
19:21,LOF,12132
19:21,LOP,13184
19:21,LOW,13784
19:21,MEF,10479
19:21,MKK,12308
19:21,MOK,9731
19:21,MOS,13411
19:21,NAC,11687
19:21,NOP,11555
19:21,NTK,12168
19:21,OCP,12702
19:21,OLY,13303
19:21,POA,13557
19:21,PRE,10187
19:21,QUB,11309
19:21,SHM,12736
19:21,SHS,12984
19:21,SHT,12442
19:21,SHW,12678
19:21,SIH,13444
19:21,SKM,12085
19:21,SKW,12909
19:21,SOH,13384
19:21,SSP,12016
19:21,STW,12835
19:21,SUN,13402
19:21,SUW,12670
19:21,SWH,12858
19:21,SYP,13027
19:21,TAK,12637
19:21,TAP,12426
19:21,TAW,10940
19:21,TIH,12110
19:21,TIK,11562
19:21,TIS,13209
19:21,TKO,12738
19:21,TKW,12692
19:21,TSH,13017
19:21,TST,12038
19:21,TSW,13117
19:21,TSY,12186
19:21,TUC,13615
19:21,TUM,13492
19:21,TWH,13090
19:21,TWO,12575
19:21,TWW,12434
19:21,UNI,12467
19:21,WAC,11965
19:21,WCH,13103
19:21,WHA,13226
19:21,WKS,13507
19:21,WTS,12188
19:21,YAT,11003
19:21,YMT,9865
19:21,YUL,13060
19:22,ADM,10009
19:22,AIR,13608
19:22,AUS,12772
19:22,AWE,13791
19:22,CAB,12123
19:22,CEN,11629
19:22,CHH,12107
19:22,CHW,13300
19:22,CIO,12839
19:22,CKT,12788
19:22,CSW,12110
19:22,DIH,11013
19:22,DIS,13324
19:22,ETS,12734
19:22,EXC,12561
19:22,FAN,12809
19:22,FOH,12234
19:22,FOT,12288
19:22,HAH,13310
